k,security_bits,type,bitlen,time_us
16,16,EC,32,12.845118
16,16,EC,32,13.655235
16,16,EC,32,12.403059
16,16,EC,32,12.391529
16,16,EC,32,12.504353
16,16,EC,32,12.452471
16,16,EC,32,13.749941
16,16,GF,64,6.319252
16,16,GF,64,3.457671
16,16,GF,64,2.611252
16,16,GF,64,2.088189
16,16,GF,64,2.042811
16,16,GF,64,2.067671
16,16,GF,64,1.951650
16,16,GF,64,1.859154
16,16,GF,64,1.876909
16,16,GF,64,1.870203
16,16,GF,64,1.814301
16,16,GF,64,1.835916
16,16,GF,64,1.802888
16,16,GF,64,1.841951
16,16,GF,64,1.814916
16,16,GF,64,1.509566
16,16,GF,64,1.508098
16,16,GF,64,1.516643
16,16,GF,64,1.452930
16,16,GF,64,1.445203
16,16,GF,64,1.459825
16,16,GF,64,1.435951
16,16,GF,64,1.437573
16,16,GF,64,1.499552
16,16,GF,64,1.426797
16,16,GF,64,1.417706
16,16,GF,64,1.408552
16,16,GF,64,1.438210
16,16,GF,64,1.417119
16,16,GF,64,1.409217
16,16,GF,64,1.455392
16,16,GF,64,1.427371
16,16,GF,64,1.412343
16,16,GF,64,1.424517
16,16,GF,64,1.443559
16,16,GF,64,1.412490
16,16,GF,64,1.395734
16,16,GF,64,1.380210
16,16,GF,64,1.403476
16,16,GF,64,1.379210
16,16,GF,64,1.404168
16,16,GF,64,1.407993
16,16,GF,64,1.655867
16,16,GF,64,1.422287
16,16,GF,64,1.406140
16,16,GF,64,1.384049
16,16,GF,64,1.377490
16,16,GF,64,1.397357
16,16,GF,64,1.398615
16,16,GF,64,1.755497
16,16,GF,64,1.410280
16,16,GF,64,1.387469
16,16,GF,64,1.419881
16,16,GF,64,1.391392
16,16,GF,64,1.384937
16,16,GF,64,1.390091
16,16,GF,64,1.388014
16,16,GF,64,1.393853
16,16,GF,64,1.380832
16,16,GF,64,1.425916
16,16,GF,64,1.383895
16,16,GF,64,1.420839
16,16,GF,64,1.388601
16,16,GF,64,1.398503
16,16,GF,64,1.385133
16,16,GF,64,1.383091
16,16,GF,64,1.401888
16,16,GF,64,1.381329
16,16,GF,64,1.398385
16,16,GF,64,1.384056
16,16,GF,64,1.439063
16,16,GF,64,1.403385
16,16,GF,64,1.381448
16,16,GF,64,1.402112
16,16,GF,64,1.402301
16,16,GF,64,1.383224
16,16,GF,64,1.380846
16,16,GF,64,1.374559
16,16,GF,64,1.389608
16,16,GF,64,1.408441
16,16,GF,64,1.393420
16,16,GF,64,1.381287
16,16,GF,64,1.386587
16,16,GF,64,1.398014
16,16,GF,64,1.395559
16,16,GF,64,1.439476
16,16,GF,64,1.356580
16,16,GF,64,1.366483
16,16,GF,64,1.379371
16,16,GF,64,1.353524
16,16,GF,64,1.361685
16,16,GF,64,1.362895
16,16,GF,64,1.375336
16,16,GF,64,1.366091
16,16,GF,64,1.363021
16,16,GF,64,1.383944
16,16,GF,64,1.419678
16,16,GF,64,1.387720
16,16,GF,64,1.359517
16,16,GF,64,1.356615
16,16,GF,64,1.361622
16,16,GF,64,1.406797
16,16,GF,64,1.340294
16,16,GF,64,1.344615
16,16,GF,64,1.342063
16,16,GF,64,1.345112
16,16,GF,64,1.363748
16,16,GF,64,1.340280
16,16,GF,64,1.346601
16,16,GF,64,1.358154
16,16,GF,64,1.367462
16,16,GF,64,1.350014
16,16,GF,64,1.344364
16,16,GF,64,1.355678
16,16,GF,64,1.345231
16,16,GF,64,1.365028
16,16,GF,64,1.364951
16,16,GF,64,1.358937
16,16,GF,64,1.349245
16,16,GF,64,1.353881
16,16,GF,64,1.365231
16,16,GF,64,1.352944
16,16,GF,64,1.366049
16,16,GF,64,1.347559
16,16,GF,64,1.363909
16,16,GF,64,1.344594
16,16,GF,64,1.347434
16,16,GF,64,1.331161
16,16,GF,64,1.352699
16,16,GF,64,1.364783
16,16,GF,64,1.354161
16,16,GF,64,1.350657
16,16,GF,64,1.351119
16,16,GF,64,1.359895
16,16,GF,64,1.358671
16,16,GF,64,1.345909
16,16,GF,64,1.355573
16,16,GF,64,1.345322
16,16,GF,64,1.357566
16,16,GF,64,1.337909
16,16,GF,64,1.340154
16,16,GF,64,1.336846
16,16,GF,64,1.339077
16,16,GF,64,1.352049
16,16,GF,64,1.355301
16,16,GF,64,1.337098
16,16,GF,64,1.355692
16,16,GF,64,1.361860
16,16,GF,64,1.342531
16,16,GF,64,1.347846
16,16,GF,64,1.353490
16,16,GF,64,1.351720
16,16,GF,64,1.354643
16,16,GF,64,1.355559
16,16,GF,64,1.356462
16,16,GF,64,1.330371
16,16,GF,64,1.362664
16,16,GF,64,1.336308
16,16,GF,64,1.339140
16,16,GF,64,1.340077
16,16,GF,64,1.359839
16,16,GF,64,1.362804
16,16,GF,64,1.343510
16,16,GF,64,1.350007
16,16,GF,64,1.348112
16,16,GF,64,1.343000
16,16,GF,64,1.337014
16,16,GF,64,1.347266
16,16,GF,64,1.341811
16,16,GF,64,1.350021
16,16,GF,64,1.364455
16,16,GF,64,1.347867
16,16,GF,64,1.357350
16,16,GF,64,1.333811
16,16,GF,64,1.336797
16,16,GF,64,1.364497
16,16,GF,64,1.355601
16,16,GF,64,1.419888
16,16,GF,64,1.357587
16,16,GF,64,1.361538
16,16,GF,64,1.502469
16,16,GF,64,1.341811
16,16,GF,64,1.289084
16,16,GF,64,1.305958
16,16,GF,64,1.387762
16,16,GF,64,1.297769
16,16,GF,64,1.301462
16,16,GF,64,1.292483
16,16,GF,64,1.366021
16,16,GF,64,1.367210
16,16,GF,64,1.302231
16,16,GF,64,1.292811
16,16,GF,64,1.295615
16,16,GF,64,1.378098
16,16,GF,64,1.311371
16,16,GF,64,1.294692
16,16,GF,64,1.298510
16,16,GF,64,1.357727
16,16,GF,64,1.387727
16,16,GF,64,1.311224
16,16,GF,64,1.294196
16,16,GF,64,1.306336
16,16,GF,64,1.292748
16,16,GF,64,1.399238
16,16,GF,64,1.296028
16,16,GF,64,1.298196
16,16,GF,64,1.292483
16,16,GF,64,1.322720
16,16,GF,64,1.301755
16,16,GF,64,1.288273
16,16,GF,64,1.461538
16,16,GF,64,1.301371
16,16,GF,64,1.388664
16,16,GF,64,1.312322
16,16,GF,64,1.553692
16,16,GF,64,1.296587
16,16,GF,64,1.300434
16,16,GF,64,1.431531
16,16,GF,64,1.424455
16,16,GF,64,1.427888
16,16,GF,64,1.349021
16,16,GF,64,1.308755
16,16,GF,64,1.304210
16,16,GF,64,1.285951
16,16,GF,64,1.276902
16,16,GF,64,1.287280
16,16,GF,64,1.302559
16,16,GF,64,1.290259
16,16,GF,64,1.296517
16,16,GF,64,1.292294
16,16,GF,64,1.287238
16,16,GF,64,1.321832
16,16,GF,64,1.288685
16,16,GF,64,1.294042
16,16,GF,64,1.284392
16,16,GF,64,1.295517
16,16,GF,64,1.368133
16,16,GF,64,1.292385
16,16,GF,64,1.351371
16,16,GF,64,1.297741
16,16,GF,64,1.359531
16,16,GF,64,1.277385
16,16,GF,64,1.275846
16,16,GF,64,1.299210
16,16,GF,64,1.300287
16,16,GF,64,1.313364
16,16,GF,64,1.285664
16,16,GF,64,1.584874
16,16,GF,64,1.385322
16,16,GF,64,1.341825
16,16,GF,64,1.326804
16,16,GF,64,1.288287
16,16,GF,64,1.375385
16,16,GF,64,1.324168
16,16,GF,64,1.368671
16,16,GF,64,1.312224
16,16,GF,64,1.356552
16,16,GF,64,1.309098
16,16,GF,64,1.279266
16,16,GF,64,1.299937
16,16,GF,64,1.315643
16,16,GF,64,1.355140
16,16,GF,64,1.278629
16,16,GF,64,1.310042
16,16,GF,64,1.315825
16,16,GF,64,1.359545
16,16,GF,64,1.325699
16,16,GF,64,1.369385
16,16,GF,64,1.324734
16,16,GF,64,1.324287
16,16,GF,64,1.332608
16,16,GF,64,1.341378
16,16,GF,64,1.322133
16,16,GF,64,1.371448
16,16,GF,64,1.307448
16,16,GF,64,1.332231
16,16,GF,64,1.328895
16,16,GF,64,1.341322
16,16,GF,64,1.295552
16,16,GF,64,1.369573
16,16,GF,64,1.277231
16,16,GF,64,1.349867
16,16,GF,64,1.320902
16,16,GF,64,1.382070
16,16,GF,64,1.315098
16,16,GF,64,1.317084
16,16,GF,64,1.311524
16,16,GF,64,1.344762
16,16,GF,64,1.323951
16,16,GF,64,1.347713
16,16,GF,64,1.333860
16,16,GF,64,1.318846
16,16,GF,64,1.338014
16,16,GF,64,1.309182
16,16,GF,64,1.325287
16,16,GF,64,1.283692
16,16,GF,64,1.351853
16,16,GF,64,1.340287
16,16,GF,64,1.348000
16,16,GF,64,1.298601
16,16,GF,64,1.322000
16,16,GF,64,1.281056
16,16,GF,64,1.356000
16,16,GF,64,1.295070
16,16,GF,64,1.352986
16,16,GF,64,1.325000
16,16,GF,64,1.354322
16,16,GF,64,1.324972
16,16,GF,64,1.351175
16,16,GF,64,1.317343
16,16,GF,64,1.361147
16,16,GF,64,1.326280
16,16,GF,64,1.315441
16,16,GF,64,1.330014
16,16,GF,64,1.353615
16,16,GF,64,1.398189
16,16,GF,64,1.362168
16,16,GF,64,1.291573
16,16,GF,64,1.354049
16,16,GF,64,1.301266
16,16,GF,64,1.349385
16,16,GF,64,1.335664
16,16,GF,64,1.346986
16,16,GF,64,1.324916
16,16,GF,64,1.347175
16,16,GF,64,1.346098
16,16,GF,64,1.346448
16,16,GF,64,1.311301
16,16,GF,64,1.344755
16,16,GF,64,1.331503
16,16,GF,64,1.351175
16,16,GF,64,1.313629
16,16,GF,64,1.317133
16,16,GF,64,1.364196
16,16,GF,64,1.344622
16,16,GF,64,1.318594
16,16,GF,64,1.322503
16,16,GF,64,1.312441
16,16,GF,64,1.336112
16,16,GF,64,1.352867
16,16,GF,64,1.327238
16,16,GF,64,1.298678
16,16,GF,64,1.320671
16,16,GF,64,1.383762
16,16,GF,64,1.290462
16,16,GF,64,1.362203
16,16,GF,64,1.319580
16,16,GF,64,1.384713
16,16,GF,64,1.317713
16,16,GF,64,1.322280
16,16,GF,64,1.288231
16,16,GF,64,1.348280
16,16,GF,64,1.318098
16,16,GF,64,1.323336
16,16,GF,64,1.320664
16,16,GF,64,1.318825
16,16,GF,64,1.304727
16,16,GF,64,1.370301
16,16,GF,64,1.334133
16,16,GF,64,1.345664
16,16,GF,64,1.311287
16,16,GF,64,1.356301
16,16,GF,64,1.323748
16,16,GF,64,1.310273
16,16,GF,64,1.322189
16,16,GF,64,1.313112
16,16,GF,64,1.341734
16,16,GF,64,1.326881
16,16,GF,64,1.316692
16,16,GF,64,1.333448
16,16,GF,64,1.359077
16,16,GF,64,1.314189
16,16,GF,64,1.347483
16,16,GF,64,1.323084
16,16,GF,64,1.331713
16,16,GF,64,1.318888
16,16,GF,64,1.322951
16,16,GF,64,1.308378
16,16,GF,64,1.273049
16,16,GF,64,1.276832
16,16,GF,64,1.391161
16,16,GF,64,1.349594
16,16,GF,64,1.321937
16,16,GF,64,1.309399
16,16,GF,64,1.336308
16,16,GF,64,1.308972
16,16,GF,64,1.315727
16,16,GF,64,1.324259
16,16,GF,64,1.277657
16,16,GF,64,1.286483
16,16,GF,64,1.359860
16,16,GF,64,1.323455
16,16,GF,64,1.270420
16,16,GF,64,1.284357
16,16,GF,64,1.357818
16,16,GF,64,1.292427
16,16,GF,64,1.325231
16,16,GF,64,1.324336
16,16,GF,64,1.308469
16,16,GF,64,1.288783
16,16,GF,64,1.354881
16,16,GF,64,1.337140
16,16,GF,64,1.347112
16,16,GF,64,1.284853
16,16,GF,64,1.321462
16,16,GF,64,1.302846
16,16,GF,64,1.317308
16,16,GF,64,1.326818
16,16,GF,64,1.327741
16,16,GF,64,1.332301
16,16,GF,64,1.337210
16,16,GF,64,1.339909
16,16,GF,64,1.328315
16,16,GF,64,1.354406
16,16,GF,64,1.318944
16,16,GF,64,1.339727
16,16,GF,64,1.323867
16,16,GF,64,1.357944
16,16,GF,64,1.468098
16,16,GF,64,1.371559
16,16,GF,64,1.325524
16,16,GF,64,1.360867
16,16,GF,64,1.305448
16,16,GF,64,1.368133
16,16,GF,64,1.306273
16,16,GF,64,1.315189
16,16,GF,64,1.269161
16,16,GF,64,0.985084
16,16,GF,64,0.993483
16,16,GF,64,0.978538
16,16,GF,64,0.976385
16,16,GF,64,0.990867
16,16,GF,64,0.963888
16,16,GF,64,0.973364
16,16,GF,64,0.996469
16,16,GF,64,0.960538
16,16,GF,64,0.989622
16,16,GF,64,0.971839
16,16,GF,64,0.968622
16,16,GF,64,0.969552
16,16,GF,64,0.983042
16,16,GF,64,1.045573
16,16,GF,64,0.973350
16,16,GF,64,0.956420
16,16,GF,64,0.977601
16,16,GF,64,0.965993
16,16,GF,64,0.973350
16,16,GF,64,1.130587
16,16,GF,64,0.976972
16,16,GF,64,0.983378
16,16,GF,64,0.956217
16,16,GF,64,0.966126
16,16,GF,64,0.975818
16,16,GF,64,0.988007
16,16,GF,64,0.982448
16,16,GF,64,0.969615
16,16,GF,64,0.958846
16,16,GF,64,0.967629
16,16,GF,64,0.974909
16,16,GF,64,1.000217
16,16,GF,64,0.993524
16,16,GF,64,0.970245
16,16,GF,64,0.975734
16,16,GF,64,0.955371
16,16,GF,64,0.980958
16,16,GF,64,0.979762
16,16,GF,64,0.967231
16,16,GF,64,0.964937
16,16,GF,64,0.959727
16,16,GF,64,0.963797
16,16,GF,64,0.993049
16,16,GF,64,0.999804
16,16,GF,64,0.976329
16,16,GF,64,0.967413
16,16,GF,64,0.983455
16,16,GF,64,0.975951
16,16,GF,64,0.962070
16,16,GF,64,1.003790
16,16,GF,64,0.977769
16,16,GF,64,0.995510
16,16,GF,64,0.975776
16,16,GF,64,0.976399
16,16,GF,64,0.969713
16,16,GF,64,0.962748
16,16,GF,64,1.053119
16,16,GF,64,0.968049
16,16,GF,64,0.960238
16,16,GF,64,0.962748
16,16,GF,64,0.964448
16,16,GF,64,0.966077
16,16,GF,64,0.980601
16,16,GF,64,0.980147
16,16,GF,64,0.967406
16,16,GF,64,0.975804
16,16,GF,64,0.959874
16,16,GF,64,0.971503
16,16,GF,64,0.993601
16,16,GF,64,0.973972
16,16,GF,64,0.970273
16,16,GF,64,0.996308
16,16,GF,64,0.988252
16,16,GF,64,0.974140
16,16,GF,64,0.972601
16,16,GF,64,0.965783
16,16,GF,64,0.972923
16,16,GF,64,0.971993
16,16,GF,64,0.980699
16,16,GF,64,0.974580
16,16,GF,64,1.010336
16,16,GF,64,0.983217
16,16,GF,64,0.963259
16,16,GF,64,0.973014
16,16,GF,64,1.000476
16,16,GF,64,0.972713
16,16,GF,64,0.974538
16,16,GF,64,0.991231
16,16,GF,64,0.965811
16,16,GF,64,0.967832
16,16,GF,64,0.960923
16,16,GF,64,0.979811
16,16,GF,64,0.965028
16,16,GF,64,0.985448
16,16,GF,64,0.969315
16,16,GF,64,0.961818
16,16,GF,64,0.968371
16,16,GF,64,0.970979
16,16,GF,64,0.956189
16,16,GF,64,0.985259
16,16,GF,64,0.973112
16,16,GF,64,0.967434
16,16,GF,64,0.969483
16,16,GF,64,0.951406
16,16,GF,64,0.964035
16,16,GF,64,0.998601
16,16,GF,64,0.994671
16,16,GF,64,0.981769
16,16,GF,64,0.986035
16,16,GF,64,0.975664
16,16,GF,64,0.975615
16,16,GF,64,0.963811
16,16,GF,64,0.975427
16,16,GF,64,0.968483
16,16,GF,64,0.966476
16,16,GF,64,0.967643
16,16,GF,64,0.966490
16,16,GF,64,0.977056
16,16,GF,64,0.999748
16,16,GF,64,0.959713
16,16,GF,64,0.959867
16,16,GF,64,0.991161
16,16,GF,64,0.983098
16,16,GF,64,0.975189
16,16,GF,64,0.995573
16,16,GF,64,0.967601
16,16,GF,64,0.983203
16,16,GF,64,0.981510
16,16,GF,64,0.962350
16,16,GF,64,0.972448
16,16,GF,64,0.980664
16,16,GF,64,0.990112
16,16,GF,64,0.976035
16,16,GF,64,0.967154
16,16,GF,64,0.974252
16,16,GF,64,0.970042
16,16,GF,64,0.971580
16,16,GF,64,0.965986
16,16,GF,64,0.982706
16,16,GF,64,0.950538
16,16,GF,64,0.966336
16,16,GF,64,0.982531
16,16,GF,64,0.972888
16,16,GF,64,0.971399
16,16,GF,64,0.989196
16,16,GF,64,0.986853
16,16,GF,64,0.986923
16,16,GF,64,0.964776
16,16,GF,64,0.971112
16,16,GF,64,1.000070
16,16,GF,64,0.988951
16,16,GF,64,0.985895
16,16,GF,64,0.978916
16,16,GF,64,0.979497
16,16,GF,64,0.972573
16,16,GF,64,0.982427
16,16,GF,64,0.969678
16,16,GF,64,0.980245
16,16,GF,64,0.978832
16,16,GF,64,0.983538
16,16,GF,64,0.991490
16,16,GF,64,0.989783
16,16,GF,64,0.966825
16,16,GF,64,0.966119
16,16,GF,64,0.982084
16,16,GF,64,0.963021
16,16,GF,64,0.976909
16,16,GF,64,1.000315
16,16,GF,64,0.972979
16,16,GF,64,0.961993
16,16,GF,64,0.964559
16,16,GF,64,0.960154
16,16,GF,64,0.967385
16,16,GF,64,0.966972
16,16,GF,64,0.985378
16,16,GF,64,0.978063
16,16,GF,64,0.982434
16,16,GF,64,0.981972
16,16,GF,64,0.972231
16,16,GF,64,0.966874
16,16,GF,64,0.986105
16,16,GF,64,0.966538
16,16,GF,64,0.967615
16,16,GF,64,0.962294
16,16,GF,64,0.970832
16,16,GF,64,0.990818
16,16,GF,64,0.974601
16,16,GF,64,0.986224
16,16,GF,64,0.984364
16,16,GF,64,0.967098
16,16,GF,64,0.952713
16,16,GF,64,0.961979
16,16,GF,64,0.964273
16,16,GF,64,0.975650
16,16,GF,64,0.969140
16,16,GF,64,0.967692
16,16,GF,64,0.964545
16,16,GF,64,0.980993
16,16,GF,64,0.955413
16,16,GF,64,0.985028
16,16,GF,64,0.958517
16,16,GF,64,0.964462
16,16,GF,64,0.979972
16,16,GF,64,0.972182
16,16,GF,64,0.960727
16,16,GF,64,0.972497
16,16,GF,64,0.963972
16,16,GF,64,0.969671
16,16,GF,64,0.954245
16,16,GF,64,0.975343
16,16,GF,64,0.970692
16,16,GF,64,0.971797
16,16,GF,64,0.966287
16,16,GF,64,0.965021
16,16,GF,64,0.964685
16,16,GF,64,0.976007
16,16,GF,64,0.965622
16,16,GF,64,0.969000
16,16,GF,64,0.998685
16,16,GF,64,0.955671
16,16,GF,64,0.984469
16,16,GF,64,0.982315
16,16,GF,64,0.965951
16,16,GF,64,0.960000
16,16,GF,64,0.988517
16,16,GF,64,0.967350
16,16,GF,64,0.978685
16,16,GF,64,0.994371
16,16,GF,64,0.975182
16,16,GF,64,0.984531
16,16,GF,64,0.982245
16,16,GF,64,0.930790
16,16,GF,64,0.933175
16,16,GF,64,0.922385
16,16,GF,64,0.913126
16,16,GF,64,0.927818
16,16,GF,64,0.953294
16,16,GF,64,0.913266
16,16,GF,64,0.939378
16,16,GF,64,0.923671
16,16,GF,64,0.911217
16,16,GF,64,0.919182
16,16,GF,64,0.922951
16,16,GF,64,0.943105
16,16,GF,64,0.914888
16,16,GF,64,0.915049
16,16,GF,64,0.942860
16,16,GF,64,0.923671
16,16,GF,64,0.925706
16,16,GF,64,0.916846
16,16,GF,64,0.956483
16,16,GF,64,0.917930
16,16,GF,64,0.916797
16,16,GF,64,0.941140
16,16,GF,64,0.944699
16,16,GF,64,0.925203
16,16,GF,64,1.044322
16,16,GF,64,0.974077
16,16,GF,64,0.978266
16,16,GF,64,1.072049
16,16,GF,64,0.968280
16,16,GF,64,0.991140
16,16,GF,64,1.069671
16,16,GF,64,1.197517
16,16,GF,64,0.968685
16,16,GF,64,0.973545
16,16,GF,64,0.944189
16,16,GF,64,0.925930
16,16,GF,64,1.000399
16,16,GF,64,0.960545
16,16,GF,64,0.968860
16,16,GF,64,0.973510
16,16,GF,64,0.967322
16,16,GF,64,0.968993
16,16,GF,64,0.991322
16,16,GF,64,0.981944
16,16,GF,64,0.977622
16,16,GF,64,0.962776
16,16,GF,64,0.963601
16,16,GF,64,0.992930
16,16,GF,64,0.997874
16,16,GF,64,1.079315
16,16,GF,64,0.953161
16,16,GF,64,0.956895
16,16,GF,64,0.969769
16,16,GF,64,0.972462
16,16,GF,64,0.971867
16,16,GF,64,1.073133
16,16,GF,64,0.965664
16,16,GF,64,0.961084
16,16,GF,64,0.988154
16,16,GF,64,0.966413
16,16,GF,64,0.966168
16,16,GF,64,1.072497
16,16,GF,64,0.977699
16,16,GF,64,0.972266
16,16,GF,64,0.974888
16,16,GF,64,0.974727
16,16,GF,64,0.979399
16,16,GF,64,0.991685
16,16,GF,64,0.956392
16,16,GF,64,0.962259
16,16,GF,64,0.965154
16,16,GF,64,0.956979
16,16,GF,64,0.953587
16,16,GF,64,0.975287
16,16,GF,64,0.968860
16,16,GF,64,0.978986
16,16,GF,64,0.983420
16,16,GF,64,0.964629
16,16,GF,64,0.969510
16,16,GF,64,0.984531
16,16,GF,64,0.976538
16,16,GF,64,0.963986
16,16,GF,64,0.976860
16,16,GF,64,0.979483
16,16,GF,64,0.982986
16,16,GF,64,0.967112
16,16,GF,64,1.061895
16,16,GF,64,0.958825
16,16,GF,64,0.963231
16,16,GF,64,0.973231
16,16,GF,64,0.968245
16,16,GF,64,0.960420
16,16,GF,64,0.999979
16,16,GF,64,0.979217
16,16,GF,64,0.966189
16,16,GF,64,0.967070
16,16,GF,64,0.967930
16,16,GF,64,0.961329
16,16,GF,64,1.056189
16,16,GF,64,1.072329
16,16,GF,64,1.069441
16,16,GF,64,0.973231
16,16,GF,64,0.992161
16,16,GF,64,0.979077
16,16,GF,64,1.148629
16,16,GF,64,0.986552
16,16,GF,64,0.975294
16,16,GF,64,0.955021
16,16,GF,64,0.972168
16,16,GF,64,1.023972
16,16,GF,64,1.056846
16,16,GF,64,0.976448
16,16,GF,64,0.981343
16,16,GF,64,0.999797
16,16,GF,64,0.982601
16,16,GF,64,0.990490
16,16,GF,64,1.053441
16,16,GF,64,0.962657
16,16,GF,64,0.972455
16,16,GF,64,0.982329
16,16,GF,64,0.983902
16,16,GF,64,0.979825
16,16,GF,64,0.998448
16,16,GF,64,0.987364
16,16,GF,64,0.978965
16,16,GF,64,0.963888
16,16,GF,64,0.968566
16,16,GF,64,0.961664
16,16,GF,64,1.195014
16,16,GF,64,0.968874
16,16,GF,64,0.990350
16,16,GF,64,0.973895
16,16,GF,64,0.970741
16,16,GF,64,0.956168
16,16,GF,64,0.984210
16,16,GF,64,0.977273
16,16,GF,64,0.965699
16,16,GF,64,0.970958
16,16,GF,64,0.989846
16,16,GF,64,0.980224
16,16,GF,64,0.998671
16,16,GF,64,0.966420
16,16,GF,64,0.978902
16,16,GF,64,0.997406
16,16,GF,64,0.977580
16,16,GF,64,0.954797
16,16,GF,64,0.973259
16,16,GF,64,1.001706
16,16,GF,64,0.974804
16,16,GF,64,0.961357
16,16,GF,64,0.964951
16,16,GF,64,0.971441
16,16,GF,64,0.964280
16,16,GF,64,0.983084
16,16,GF,64,0.970559
16,16,GF,64,0.975175
16,16,GF,64,0.959580
16,16,GF,64,0.978741
16,16,GF,64,0.982566
16,16,GF,64,0.987154
16,16,GF,64,0.965385
16,16,GF,64,0.968685
16,16,GF,64,0.975622
16,16,GF,64,0.989210
16,16,GF,64,0.994797
16,16,GF,64,0.986769
16,16,GF,64,0.970042
16,16,GF,64,0.988238
16,16,GF,64,0.959706
16,16,GF,64,0.976147
16,16,GF,64,0.985727
16,16,GF,64,0.977916
16,16,GF,64,0.956657
16,16,GF,64,0.966678
16,16,GF,64,0.972762
16,16,GF,64,0.962517
16,16,GF,64,0.985923
16,16,GF,64,0.969308
16,16,GF,64,0.971916
16,16,GF,64,0.970469
16,16,GF,64,0.987147
16,16,GF,64,0.982734
16,16,GF,64,0.964427
16,16,GF,64,0.976510
16,16,GF,64,0.971734
16,16,GF,64,0.962860
16,16,GF,64,0.969154
16,16,GF,64,0.971853
16,16,GF,64,0.966643
16,16,GF,64,0.972455
16,16,GF,64,0.980231
16,16,GF,64,0.952776
16,16,GF,64,0.973923
16,16,GF,64,0.989427
16,16,GF,64,0.969853
16,16,GF,64,0.961930
16,16,GF,64,0.972699
16,16,GF,64,0.965462
16,16,GF,64,0.970021
16,16,GF,64,0.991077
16,16,GF,64,0.955098
16,16,GF,64,0.952629
16,16,GF,64,0.959776
16,16,GF,64,0.987070
16,16,GF,64,0.960301
16,16,GF,64,0.965930
16,16,GF,64,0.970357
16,16,GF,64,0.999189
16,16,GF,64,0.980986
16,16,GF,64,0.973965
16,16,GF,64,0.967063
16,16,GF,64,0.957028
16,16,GF,64,0.983615
16,16,GF,64,0.981692
16,16,GF,64,0.989622
16,16,GF,64,1.001692
16,16,GF,64,0.960406
16,16,GF,64,0.981965
16,16,GF,64,0.975692
16,16,GF,64,0.975664
16,16,GF,64,0.994301
16,16,GF,64,0.978741
16,16,GF,64,0.983503
16,16,GF,64,0.963266
16,16,GF,64,0.957881
16,16,GF,64,0.965937
16,16,GF,64,0.972559
16,16,GF,64,0.972280
16,16,GF,64,1.091343
16,16,GF,64,0.975063
16,16,GF,64,0.973399
16,16,GF,64,0.983699
16,16,GF,64,0.993147
16,16,GF,64,0.968811
16,16,GF,64,0.986098
16,16,GF,64,0.972783
16,16,GF,64,0.977189
16,16,GF,64,0.955357
16,16,GF,64,0.973448
16,16,GF,64,0.970629
16,16,GF,64,0.982853
16,16,GF,64,0.965972
16,16,GF,64,0.962720
16,16,GF,64,1.003231
16,16,GF,64,0.995000
16,16,GF,64,0.973490
16,16,GF,64,0.994566
16,16,GF,64,0.972937
16,16,GF,64,0.966937
16,16,GF,64,0.972476
16,16,GF,64,0.964958
16,16,GF,64,0.981881
16,16,GF,64,0.979462
16,16,GF,64,0.971545
16,16,GF,64,0.967189
16,16,GF,64,0.974336
16,16,GF,64,0.968413
16,16,GF,64,0.958629
16,16,GF,64,0.970972
16,16,GF,64,0.987881
16,16,GF,64,0.993503
16,16,GF,64,0.951636
16,16,GF,64,0.961888
16,16,GF,64,0.980315
16,16,GF,64,0.958769
16,16,GF,64,0.992252
16,16,GF,64,0.969210
16,16,GF,64,0.972196
16,16,GF,64,0.962091
16,16,GF,64,0.951476
16,16,GF,64,0.958517
16,16,GF,64,0.991517
16,16,GF,64,0.979790
16,16,GF,64,0.957343
16,16,GF,64,0.954385
16,16,GF,64,0.965944
16,16,GF,64,0.978811
16,16,GF,64,0.963531
16,16,GF,64,0.971350
16,16,GF,64,0.954287
16,16,GF,64,0.961028
16,16,GF,64,0.950524
16,16,GF,64,0.970000
16,16,GF,64,0.949168
16,16,GF,64,0.981266
16,16,GF,64,0.994273
16,16,GF,64,0.970706
16,16,GF,64,0.958902
16,16,GF,64,0.979245
16,16,GF,64,1.125098
16,16,GF,64,1.046441
16,16,GF,64,0.985343
16,16,GF,64,1.020448
16,16,GF,64,1.032993
16,16,GF,64,0.969056
16,16,GF,64,0.972189
16,16,GF,64,1.010979
16,16,GF,64,0.957664
16,16,GF,64,0.962126
16,16,GF,64,0.971629
16,16,GF,64,0.977217
16,16,GF,64,0.974462
16,16,GF,64,0.978713
16,16,GF,64,0.957021
16,16,GF,64,0.959434
16,16,GF,64,0.957741
16,16,GF,64,0.966832
16,16,GF,64,0.988294
16,16,GF,64,0.970741
16,16,GF,64,0.970965
16,16,GF,64,0.963098
16,16,GF,64,0.972287
16,16,GF,64,0.979811
16,16,GF,64,0.961175
16,16,GF,64,0.969993
16,16,GF,64,0.985930
16,16,GF,64,0.985364
16,16,GF,64,0.965622
16,16,GF,64,0.962650
16,16,GF,64,0.962650
16,16,GF,64,0.970350
16,16,GF,64,1.000895
16,16,GF,64,0.978252
16,16,GF,64,0.976427
16,16,GF,64,1.061063
16,16,GF,64,1.003112
16,16,GF,64,0.966867
16,16,GF,64,1.236217
16,16,GF,64,0.978629
16,16,GF,64,0.995874
16,16,GF,64,0.980755
